country,year,value
Grenada,2000,0
Grenada,2001,0
Grenada,2002,0
Grenada,2003,0
Grenada,2004,0
Grenada,2005,0
Grenada,2006,0
Grenada,2007,0
Grenada,2008,0
Grenada,2009,0
Grenada,2010,0
Grenada,2011,0
Grenada,2012,0
Grenada,2013,0
Grenada,2014,0
Grenada,2015,0
Grenada,2016,0
Grenada,2017,0
Greenland,1960,0
Greenland,1961,0
Greenland,1962,0
Greenland,1963,0
Greenland,1964,0
Greenland,1965,0
Greenland,1966,0
Greenland,1967,0
Greenland,1968,0
Greenland,1969,0
Greenland,1970,0
Greenland,1971,0
Greenland,1972,0
Greenland,1973,0
Greenland,1974,0
Greenland,1975,0
Greenland,1976,0
Greenland,1977,0
Greenland,1978,0
Greenland,1979,0
Greenland,1980,0
Greenland,1981,0
Greenland,1982,0
Greenland,1983,0
Greenland,1984,0
Greenland,1985,0
Greenland,1986,0
Greenland,1987,0
Greenland,1988,0
Greenland,1989,0
Greenland,1990,0
Greenland,1991,0
Greenland,1992,0
Greenland,1993,0
Greenland,1994,0
Greenland,1995,0
Greenland,1996,0
Greenland,1997,0
Greenland,1998,0
Greenland,1999,0
Greenland,2000,0
Greenland,2001,536.05978
Greenland,2002,539.49835
Greenland,2003,646.90122
Greenland,2004,701.46446
Greenland,2005,0
Greenland,2006,0
Greenland,2007,0
Greenland,2008,0
Greenland,2009,0
Greenland,2010,0
Greenland,2011,0
Greenland,2012,0
Greenland,2013,0
Greenland,2014,0
Greenland,2015,0
Greenland,2016,0
Greenland,2017,0
Guatemala,1960,0
Guatemala,1961,0
Guatemala,1962,0
Guatemala,1963,0
Guatemala,1964,0
Guatemala,1965,0
Guatemala,1966,0
Guatemala,1967,0
Guatemala,1968,0
Guatemala,1969,0
Guatemala,1970,0
Guatemala,1971,0
Guatemala,1972,0
Guatemala,1973,0
Guatemala,1974,0
Guatemala,1975,0
Guatemala,1976,0
Guatemala,1977,0
Guatemala,1978,0
Guatemala,1979,0
Guatemala,1980,0
Guatemala,1981,0
Guatemala,1982,0
Guatemala,1983,0
Guatemala,1984,0
Guatemala,1985,0
Guatemala,1986,0
Guatemala,1987,0
Guatemala,1988,0
Guatemala,1989,0
Guatemala,1990,0
Guatemala,1991,0
Guatemala,1992,0
Guatemala,1993,0
Guatemala,1994,0
Guatemala,1995,0
Guatemala,1996,0
Guatemala,1997,0
Guatemala,1998,0
Guatemala,1999,0
Guatemala,2000,0
Guatemala,2001,0
Guatemala,2002,0
Guatemala,2003,0
Guatemala,2004,0
Guatemala,2005,29.43072
Guatemala,2006,24.09185
Guatemala,2007,33.84639
Guatemala,2008,38.27972
Guatemala,2009,38.4241
Guatemala,2010,24.6398
Guatemala,2011,24.58589
Guatemala,2012,26.74256
Guatemala,2013,0
Guatemala,2014,0
Guatemala,2015,0
Guatemala,2016,0
Guatemala,2017,0
Guam,1960,0
Guam,1961,0
Guam,1962,0
Guam,1963,0
Guam,1964,0
Guam,1965,0
Guam,1966,0
Guam,1967,0
Guam,1968,0
Guam,1969,0
Guam,1970,0
Guam,1971,0
Guam,1972,0
Guam,1973,0
Guam,1974,0
Guam,1975,0
Guam,1976,0
Guam,1977,0
Guam,1978,0
Guam,1979,0
Guam,1980,0
Guam,1981,0
Guam,1982,0
Guam,1983,0
Guam,1984,0
Guam,1985,0
Guam,1986,0
Guam,1987,0
Guam,1988,0
Guam,1989,0
Guam,1990,0
Guam,1991,0
Guam,1992,0
Guam,1993,0
Guam,1994,0
Guam,1995,0
Guam,1996,0
Guam,1997,0
Guam,1998,0
Guam,1999,0
Guam,2000,0
Guam,2001,0
Guam,2002,0
Guam,2003,285.12954
Guam,2004,316.06761
Guam,2005,303.02839
Guam,2006,0
Guam,2007,0
Guam,2008,0
Guam,2009,0
Guam,2010,0
Guam,2011,0
Guam,2012,0
Guam,2013,0
Guam,2014,0
Guam,2015,0
Guam,2016,0
Guam,2017,0
Guyana,1960,0
Guyana,1961,0
Guyana,1962,0
Guyana,1963,0
Guyana,1964,0
Guyana,1965,0
Guyana,1966,0
Guyana,1967,0
Guyana,1968,0
Guyana,1969,0
Guyana,1970,0
Guyana,1971,0
Guyana,1972,0
Guyana,1973,0
Guyana,1974,0
Guyana,1975,0
Guyana,1976,0
Guyana,1977,0
Guyana,1978,0
Guyana,1979,0
Guyana,1980,0
Guyana,1981,0
Guyana,1982,0
Guyana,1983,0
Guyana,1984,0
Guyana,1985,0
Guyana,1986,0
Guyana,1987,0
Guyana,1988,0
Guyana,1989,0
Guyana,1990,0
Guyana,1991,0
Guyana,1992,0
Guyana,1993,0
Guyana,1994,0
Guyana,1995,0
Guyana,1996,0
Guyana,1997,0
Guyana,1998,0
Guyana,1999,0
Guyana,2000,0
Guyana,2001,0
Guyana,2002,0
Guyana,2003,0
Guyana,2004,0
Guyana,2005,0
Guyana,2006,0
Guyana,2007,0
Guyana,2008,0
Guyana,2009,0
Guyana,2010,0
Guyana,2011,0
Guyana,2012,0
Guyana,2013,0
Guyana,2014,0
Guyana,2015,0
Guyana,2016,0
Guyana,2017,0
High income,1960,0
High income,1961,0
High income,1962,0
High income,1963,0
High income,1964,0
High income,1965,0
High income,1966,0
High income,1967,0
High income,1968,0
High income,1969,0
High income,1970,0
High income,1971,0
High income,1972,0
High income,1973,0
High income,1974,0
High income,1975,0
High income,1976,0
High income,1977,0
High income,1978,0
High income,1979,0
High income,1980,0
High income,1981,0
High income,1982,0
High income,1983,0
High income,1984,0
High income,1985,0
High income,1986,0
High income,1987,0
High income,1988,0
High income,1989,0
High income,1990,0
High income,1991,0
High income,1992,0
High income,1993,0
High income,1994,0
High income,1995,0
High income,1996,2844.44241040481
High income,1997,2802.9435002973
High income,1998,2884.08310387913
High income,1999,2950.18632515358
High income,2000,3018.80801638137
High income,2001,3115.52576854563
High income,2002,3150.44222511808
High income,2003,3308.5936674314
High income,2004,3368.01764218757
High income,2005,3437.6779453884
High income,2006,3543.92852589453
High income,2007,3534.04537520011
High income,2008,3640.41915812069
High income,2009,3697.34372671639
High income,2010,3734.24025254347
High income,2011,3795.90807558619
High income,2012,3857.21935538931
High income,2013,3910.74950937842
High income,2014,4014.10846805916
High income,2015,0
High income,2016,0
High income,2017,0
"Hong Kong SAR, China",1960,0
"Hong Kong SAR, China",1961,0
"Hong Kong SAR, China",1962,0
"Hong Kong SAR, China",1963,0
"Hong Kong SAR, China",1964,0
"Hong Kong SAR, China",1965,0
"Hong Kong SAR, China",1966,0
"Hong Kong SAR, China",1967,0
"Hong Kong SAR, China",1968,0
"Hong Kong SAR, China",1969,0
"Hong Kong SAR, China",1970,0
"Hong Kong SAR, China",1971,0
"Hong Kong SAR, China",1972,0
"Hong Kong SAR, China",1973,0
"Hong Kong SAR, China",1974,0
"Hong Kong SAR, China",1975,0
"Hong Kong SAR, China",1976,0
"Hong Kong SAR, China",1977,0
"Hong Kong SAR, China",1978,0
"Hong Kong SAR, China",1979,0
"Hong Kong SAR, China",1980,0
"Hong Kong SAR, China",1981,0
"Hong Kong SAR, China",1982,0
"Hong Kong SAR, China",1983,0
"Hong Kong SAR, China",1984,0
"Hong Kong SAR, China",1985,0
"Hong Kong SAR, China",1986,0
"Hong Kong SAR, China",1987,0
"Hong Kong SAR, China",1988,0
"Hong Kong SAR, China",1989,0
"Hong Kong SAR, China",1990,0
"Hong Kong SAR, China",1991,0
"Hong Kong SAR, China",1992,0
"Hong Kong SAR, China",1993,0
"Hong Kong SAR, China",1994,0
"Hong Kong SAR, China",1995,0
"Hong Kong SAR, China",1996,0
"Hong Kong SAR, China",1997,0
"Hong Kong SAR, China",1998,1039.53622
"Hong Kong SAR, China",1999,1184.30858
"Hong Kong SAR, China",2000,1139.23457
"Hong Kong SAR, China",2001,1338.25044
"Hong Kong SAR, China",2002,1552.06131
"Hong Kong SAR, China",2003,1970.26113
"Hong Kong SAR, China",2004,2132.94785
"Hong Kong SAR, China",2005,2634.13843
"Hong Kong SAR, China",2006,2672.91226
"Hong Kong SAR, China",2007,2842.5983
"Hong Kong SAR, China",2008,2669.89504
"Hong Kong SAR, China",2009,2774.82183
"Hong Kong SAR, China",2010,2942.98906
"Hong Kong SAR, China",2011,2893.29777
"Hong Kong SAR, China",2012,2990.20341
"Hong Kong SAR, China",2013,3135.98821
"Hong Kong SAR, China",2014,3297.55528
"Hong Kong SAR, China",2015,3248.49825
"Hong Kong SAR, China",2016,0
"Hong Kong SAR, China",2017,0
Honduras,1960,0
Honduras,1961,0
Honduras,1962,0
Honduras,1963,0
Honduras,1964,0
Honduras,1965,0
Honduras,1966,0
Honduras,1967,0
Honduras,1968,0
Honduras,1969,0
Honduras,1970,0
Honduras,1971,0
Honduras,1972,0
Honduras,1973,0
Honduras,1974,0
Honduras,1975,0
Honduras,1976,0
Honduras,1977,0
Honduras,1978,0
Honduras,1979,0
Honduras,1980,0
Honduras,1981,0
Honduras,1982,0
Honduras,1983,0
Honduras,1984,0
Honduras,1985,0
Honduras,1986,0
Honduras,1987,0
Honduras,1988,0
Honduras,1989,0
Honduras,1990,0
Honduras,1991,0
Honduras,1992,0
Honduras,1993,0
Honduras,1994,0
Honduras,1995,0
Honduras,1996,0
Honduras,1997,0
Honduras,1998,0
Honduras,1999,0
Honduras,2000,0
Honduras,2001,0
Honduras,2002,0
Honduras,2003,0
Honduras,2004,0
Honduras,2005,0
Honduras,2006,0
Honduras,2007,0
Honduras,2008,0
Honduras,2009,0
Honduras,2010,0
Honduras,2011,0
Honduras,2012,0
Honduras,2013,0
Honduras,2014,0
Honduras,2015,0
Honduras,2016,0
Honduras,2017,0
Heavily indebted poor countries (HIPC),1960,0
Heavily indebted poor countries (HIPC),1961,0
Heavily indebted poor countries (HIPC),1962,0
Heavily indebted poor countries (HIPC),1963,0
Heavily indebted poor countries (HIPC),1964,0
Heavily indebted poor countries (HIPC),1965,0
Heavily indebted poor countries (HIPC),1966,0
Heavily indebted poor countries (HIPC),1967,0
Heavily indebted poor countries (HIPC),1968,0
Heavily indebted poor countries (HIPC),1969,0
Heavily indebted poor countries (HIPC),1970,0
Heavily indebted poor countries (HIPC),1971,0
Heavily indebted poor countries (HIPC),1972,0
Heavily indebted poor countries (HIPC),1973,0
Heavily indebted poor countries (HIPC),1974,0
Heavily indebted poor countries (HIPC),1975,0
Heavily indebted poor countries (HIPC),1976,0
Heavily indebted poor countries (HIPC),1977,0
Heavily indebted poor countries (HIPC),1978,0
Heavily indebted poor countries (HIPC),1979,0
Heavily indebted poor countries (HIPC),1980,0
Heavily indebted poor countries (HIPC),1981,0
Heavily indebted poor countries (HIPC),1982,0
Heavily indebted poor countries (HIPC),1983,0
Heavily indebted poor countries (HIPC),1984,0
Heavily indebted poor countries (HIPC),1985,0
Heavily indebted poor countries (HIPC),1986,0
Heavily indebted poor countries (HIPC),1987,0
Heavily indebted poor countries (HIPC),1988,0
Heavily indebted poor countries (HIPC),1989,0
Heavily indebted poor countries (HIPC),1990,0
Heavily indebted poor countries (HIPC),1991,0
Heavily indebted poor countries (HIPC),1992,0
Heavily indebted poor countries (HIPC),1993,0
Heavily indebted poor countries (HIPC),1994,0
Heavily indebted poor countries (HIPC),1995,0
Heavily indebted poor countries (HIPC),1996,0
Heavily indebted poor countries (HIPC),1997,0
Heavily indebted poor countries (HIPC),1998,0
Heavily indebted poor countries (HIPC),1999,0
Heavily indebted poor countries (HIPC),2000,0
Heavily indebted poor countries (HIPC),2001,0
Heavily indebted poor countries (HIPC),2002,0
Heavily indebted poor countries (HIPC),2003,0
Heavily indebted poor countries (HIPC),2004,0
Heavily indebted poor countries (HIPC),2005,0
Heavily indebted poor countries (HIPC),2006,0
Heavily indebted poor countries (HIPC),2007,0
Heavily indebted poor countries (HIPC),2008,0
Heavily indebted poor countries (HIPC),2009,0
Heavily indebted poor countries (HIPC),2010,0
Heavily indebted poor countries (HIPC),2011,0
Heavily indebted poor countries (HIPC),2012,0
Heavily indebted poor countries (HIPC),2013,0
Heavily indebted poor countries (HIPC),2014,0
Heavily indebted poor countries (HIPC),2015,0
Heavily indebted poor countries (HIPC),2016,0
Heavily indebted poor countries (HIPC),2017,0
Croatia,1960,0
Croatia,1961,0
Croatia,1962,0
Croatia,1963,0
Croatia,1964,0
Croatia,1965,0
Croatia,1966,0
Croatia,1967,0
Croatia,1968,0
Croatia,1969,0
Croatia,1970,0
Croatia,1971,0
Croatia,1972,0
Croatia,1973,0
Croatia,1974,0
Croatia,1975,0
Croatia,1976,0
Croatia,1977,0
Croatia,1978,0
Croatia,1979,0
Croatia,1980,0
Croatia,1981,0
Croatia,1982,0
Croatia,1983,0
Croatia,1984,0
Croatia,1985,0
Croatia,1986,0
Croatia,1987,0
Croatia,1988,0
Croatia,1989,0
Croatia,1990,0
Croatia,1991,0
Croatia,1992,0
Croatia,1993,0
Croatia,1994,0
Croatia,1995,0
Croatia,1996,0
Croatia,1997,0
Croatia,1998,1054.37935
Croatia,1999,1239.36954
Croatia,2000,1529.3348
Croatia,2001,1509.82498
Croatia,2002,1949.61523
Croatia,2003,1334.99123
Croatia,2004,1628.26151
Croatia,2005,1308.11483
Croatia,2006,1322.64535
Croatia,2007,1406.66505
Croatia,2008,1541.61308
Croatia,2009,1600.54535
Croatia,2010,1645.80643
Croatia,2011,1591.5583
Croatia,2012,1560.05986
Croatia,2013,1528.50394
Croatia,2014,1437.31468
Croatia,2015,1501.53868
Croatia,2016,0
Croatia,2017,0
Haiti,1960,0
Haiti,1961,0
Haiti,1962,0
Haiti,1963,0
Haiti,1964,0
Haiti,1965,0
Haiti,1966,0
Haiti,1967,0
Haiti,1968,0
Haiti,1969,0
Haiti,1970,0
Haiti,1971,0
Haiti,1972,0
Haiti,1973,0
Haiti,1974,0
Haiti,1975,0
Haiti,1976,0
Haiti,1977,0
Haiti,1978,0
Haiti,1979,0
Haiti,1980,0
Haiti,1981,0
Haiti,1982,0
Haiti,1983,0
Haiti,1984,0
Haiti,1985,0
Haiti,1986,0
Haiti,1987,0
Haiti,1988,0
Haiti,1989,0
Haiti,1990,0
Haiti,1991,0
Haiti,1992,0
Haiti,1993,0
Haiti,1994,0
Haiti,1995,0
Haiti,1996,0
Haiti,1997,0
Haiti,1998,0
Haiti,1999,0
Haiti,2000,0
Haiti,2001,0
Haiti,2002,0
Haiti,2003,0
Haiti,2004,0
Haiti,2005,0
Haiti,2006,0
Haiti,2007,0
Haiti,2008,0
Haiti,2009,0
Haiti,2010,0
Haiti,2011,0
Haiti,2012,0
Haiti,2013,0
Haiti,2014,0
Haiti,2015,0
Haiti,2016,0
Haiti,2017,0
Hungary,1960,0
Hungary,1961,0
Hungary,1962,0
Hungary,1963,0
Hungary,1964,0
Hungary,1965,0
Hungary,1966,0
Hungary,1967,0
Hungary,1968,0
Hungary,1969,0
Hungary,1970,0
Hungary,1971,0
Hungary,1972,0
Hungary,1973,0
Hungary,1974,0
Hungary,1975,0
Hungary,1976,0
Hungary,1977,0
Hungary,1978,0
Hungary,1979,0
Hungary,1980,0
Hungary,1981,0
Hungary,1982,0
Hungary,1983,0
Hungary,1984,0
Hungary,1985,0
Hungary,1986,0
Hungary,1987,0
Hungary,1988,0
Hungary,1989,0
Hungary,1990,0
Hungary,1991,0
Hungary,1992,0
Hungary,1993,0
Hungary,1994,0
Hungary,1995,0
Hungary,1996,1007.07546
Hungary,1997,1081.73353
Hungary,1998,1140.82193
Hungary,1999,1226.84727
Hungary,2000,1409.02199
Hungary,2001,1438.41032
Hungary,2002,1471.75957
Hungary,2003,1496.82428
Hungary,2004,1473.13297
Hungary,2005,1572.70767
Hungary,2006,1741.03963
Hungary,2007,1728.01685
Hungary,2008,1841.06598
Hungary,2009,1999.41186
Hungary,2010,2131.08159
Hungary,2011,2304.47041
Hungary,2012,2393.67348
Hungary,2013,2522.84572
Hungary,2014,2650.57829
Hungary,2015,2568.84231
Hungary,2016,0
Hungary,2017,0
IBRD only,1960,0
IBRD only,1961,0
IBRD only,1962,0
IBRD only,1963,0
IBRD only,1964,0
IBRD only,1965,0
IBRD only,1966,0
IBRD only,1967,0
IBRD only,1968,0
IBRD only,1969,0
IBRD only,1970,0
IBRD only,1971,0
IBRD only,1972,0
IBRD only,1973,0
IBRD only,1974,0
IBRD only,1975,0
IBRD only,1976,0
IBRD only,1977,0
IBRD only,1978,0
IBRD only,1979,0
IBRD only,1980,0
IBRD only,1981,0
IBRD only,1982,0
IBRD only,1983,0
IBRD only,1984,0
IBRD only,1985,0
IBRD only,1986,0
IBRD only,1987,0
IBRD only,1988,0
IBRD only,1989,0
IBRD only,1990,0
IBRD only,1991,0
IBRD only,1992,0
IBRD only,1993,0
IBRD only,1994,0
IBRD only,1995,0
IBRD only,1996,514.87593906085306
IBRD only,1997,0
IBRD only,1998,463.275771696597
IBRD only,1999,0
IBRD only,2000,496.854404021647
IBRD only,2001,0
IBRD only,2002,0
IBRD only,2003,0
IBRD only,2004,0
IBRD only,2005,623.627762015416
IBRD only,2006,0
IBRD only,2007,0
IBRD only,2008,0
IBRD only,2009,0
IBRD only,2010,678.3960561437
IBRD only,2011,0
IBRD only,2012,0
IBRD only,2013,0
IBRD only,2014,0
IBRD only,2015,853.535079636641
IBRD only,2016,0
IBRD only,2017,0
IDA & IBRD total,1960,0
IDA & IBRD total,1961,0
IDA & IBRD total,1962,0
IDA & IBRD total,1963,0
IDA & IBRD total,1964,0
IDA & IBRD total,1965,0
IDA & IBRD total,1966,0
IDA & IBRD total,1967,0
IDA & IBRD total,1968,0
IDA & IBRD total,1969,0
IDA & IBRD total,1970,0
IDA & IBRD total,1971,0
IDA & IBRD total,1972,0
IDA & IBRD total,1973,0
IDA & IBRD total,1974,0
IDA & IBRD total,1975,0
IDA & IBRD total,1976,0
IDA & IBRD total,1977,0
IDA & IBRD total,1978,0
IDA & IBRD total,1979,0
IDA & IBRD total,1980,0
IDA & IBRD total,1981,0
IDA & IBRD total,1982,0
IDA & IBRD total,1983,0
IDA & IBRD total,1984,0
IDA & IBRD total,1985,0
IDA & IBRD total,1986,0
IDA & IBRD total,1987,0
IDA & IBRD total,1988,0
IDA & IBRD total,1989,0
IDA & IBRD total,1990,0
IDA & IBRD total,1991,0
IDA & IBRD total,1992,0
IDA & IBRD total,1993,0
IDA & IBRD total,1994,0
IDA & IBRD total,1995,0
IDA & IBRD total,1996,0
IDA & IBRD total,1997,0
IDA & IBRD total,1998,0
IDA & IBRD total,1999,0
IDA & IBRD total,2000,0
IDA & IBRD total,2001,0
IDA & IBRD total,2002,0
IDA & IBRD total,2003,0
IDA & IBRD total,2004,0
IDA & IBRD total,2005,580.222033614936
IDA & IBRD total,2006,0
IDA & IBRD total,2007,0
IDA & IBRD total,2008,0
IDA & IBRD total,2009,0
IDA & IBRD total,2010,627.215867941627
IDA & IBRD total,2011,0
IDA & IBRD total,2012,0
IDA & IBRD total,2013,0
IDA & IBRD total,2014,0
IDA & IBRD total,2015,0
IDA & IBRD total,2016,0
IDA & IBRD total,2017,0
IDA total,1960,0
IDA total,1961,0
IDA total,1962,0
IDA total,1963,0
IDA total,1964,0
IDA total,1965,0
IDA total,1966,0
IDA total,1967,0
IDA total,1968,0
IDA total,1969,0
IDA total,1970,0
IDA total,1971,0
IDA total,1972,0
IDA total,1973,0
IDA total,1974,0
IDA total,1975,0
IDA total,1976,0
IDA total,1977,0
IDA total,1978,0
IDA total,1979,0
IDA total,1980,0
IDA total,1981,0
IDA total,1982,0
IDA total,1983,0
IDA total,1984,0
IDA total,1985,0
IDA total,1986,0
IDA total,1987,0
IDA total,1988,0
IDA total,1989,0
IDA total,1990,0
IDA total,1991,0
IDA total,1992,0
IDA total,1993,0
IDA total,1994,0
IDA total,1995,0
IDA total,1996,0
IDA total,1997,0
IDA total,1998,0
IDA total,1999,0
IDA total,2000,0
IDA total,2001,0
IDA total,2002,0
IDA total,2003,0
IDA total,2004,0
IDA total,2005,0
IDA total,2006,0
IDA total,2007,0
IDA total,2008,0
IDA total,2009,0
IDA total,2010,0
IDA total,2011,0
IDA total,2012,0
IDA total,2013,0
IDA total,2014,0
IDA total,2015,0
IDA total,2016,0
IDA total,2017,0
IDA blend,1960,0
IDA blend,1961,0
IDA blend,1962,0
IDA blend,1963,0
IDA blend,1964,0
IDA blend,1965,0
IDA blend,1966,0
IDA blend,1967,0
IDA blend,1968,0
IDA blend,1969,0
IDA blend,1970,0
IDA blend,1971,0
IDA blend,1972,0
IDA blend,1973,0
IDA blend,1974,0
IDA blend,1975,0
IDA blend,1976,0
IDA blend,1977,0
IDA blend,1978,0
IDA blend,1979,0
IDA blend,1980,0
IDA blend,1981,0
IDA blend,1982,0
IDA blend,1983,0
IDA blend,1984,0
IDA blend,1985,0
