country,year,value
Syrian Arab Republic,1986,0
Syrian Arab Republic,1987,0
Syrian Arab Republic,1988,0
Syrian Arab Republic,1989,0
Syrian Arab Republic,1990,0
Syrian Arab Republic,1991,0
Syrian Arab Republic,1992,0
Syrian Arab Republic,1993,0
Syrian Arab Republic,1994,0
Syrian Arab Republic,1995,0
Syrian Arab Republic,1996,0
Syrian Arab Republic,1997,0
Syrian Arab Republic,1998,0
Syrian Arab Republic,1999,0
Syrian Arab Republic,2000,0
Syrian Arab Republic,2001,0
Syrian Arab Republic,2002,0
Syrian Arab Republic,2003,0
Syrian Arab Republic,2004,0
Syrian Arab Republic,2005,0
Syrian Arab Republic,2006,0
Syrian Arab Republic,2007,0
Syrian Arab Republic,2008,0
Syrian Arab Republic,2009,0
Syrian Arab Republic,2010,0
Syrian Arab Republic,2011,0
Syrian Arab Republic,2012,0
Syrian Arab Republic,2013,0
Syrian Arab Republic,2014,0
Syrian Arab Republic,2015,0
Syrian Arab Republic,2016,0
Syrian Arab Republic,2017,0
Turks and Caicos Islands,1960,0
Turks and Caicos Islands,1961,0
Turks and Caicos Islands,1962,0
Turks and Caicos Islands,1963,0
Turks and Caicos Islands,1964,0
Turks and Caicos Islands,1965,0
Turks and Caicos Islands,1966,0
Turks and Caicos Islands,1967,0
Turks and Caicos Islands,1968,0
Turks and Caicos Islands,1969,0
Turks and Caicos Islands,1970,0
Turks and Caicos Islands,1971,0
Turks and Caicos Islands,1972,0
Turks and Caicos Islands,1973,0
Turks and Caicos Islands,1974,0
Turks and Caicos Islands,1975,0
Turks and Caicos Islands,1976,0
Turks and Caicos Islands,1977,0
Turks and Caicos Islands,1978,0
Turks and Caicos Islands,1979,0
Turks and Caicos Islands,1980,0
Turks and Caicos Islands,1981,0
Turks and Caicos Islands,1982,0
Turks and Caicos Islands,1983,0
Turks and Caicos Islands,1984,0
Turks and Caicos Islands,1985,0
Turks and Caicos Islands,1986,0
Turks and Caicos Islands,1987,0
Turks and Caicos Islands,1988,0
Turks and Caicos Islands,1989,0
Turks and Caicos Islands,1990,0
Turks and Caicos Islands,1991,0
Turks and Caicos Islands,1992,0
Turks and Caicos Islands,1993,0
Turks and Caicos Islands,1994,0
Turks and Caicos Islands,1995,0
Turks and Caicos Islands,1996,0
Turks and Caicos Islands,1997,0
Turks and Caicos Islands,1998,0
Turks and Caicos Islands,1999,0
Turks and Caicos Islands,2000,0
Turks and Caicos Islands,2001,0
Turks and Caicos Islands,2002,0
Turks and Caicos Islands,2003,0
Turks and Caicos Islands,2004,0
Turks and Caicos Islands,2005,0
Turks and Caicos Islands,2006,0
Turks and Caicos Islands,2007,0
Turks and Caicos Islands,2008,0
Turks and Caicos Islands,2009,0
Turks and Caicos Islands,2010,0
Turks and Caicos Islands,2011,0
Turks and Caicos Islands,2012,0
Turks and Caicos Islands,2013,0
Turks and Caicos Islands,2014,0
Turks and Caicos Islands,2015,0
Turks and Caicos Islands,2016,0
Turks and Caicos Islands,2017,0
Chad,1960,0
Chad,1961,0
Chad,1962,0
Chad,1963,0
Chad,1964,0
Chad,1965,0
Chad,1966,0
Chad,1967,0
Chad,1968,0
Chad,1969,0
Chad,1970,0
Chad,1971,0
Chad,1972,0
Chad,1973,0
Chad,1974,0
Chad,1975,0
Chad,1976,0
Chad,1977,0
Chad,1978,0
Chad,1979,0
Chad,1980,0
Chad,1981,0
Chad,1982,0
Chad,1983,0
Chad,1984,0
Chad,1985,0
Chad,1986,0
Chad,1987,0
Chad,1988,0
Chad,1989,0
Chad,1990,0
Chad,1991,0
Chad,1992,0
Chad,1993,0
Chad,1994,0
Chad,1995,0
Chad,1996,0
Chad,1997,0
Chad,1998,0
Chad,1999,0
Chad,2000,0
Chad,2001,0
Chad,2002,0
Chad,2003,0
Chad,2004,0
Chad,2005,0
Chad,2006,0
Chad,2007,0
Chad,2008,0
Chad,2009,0
Chad,2010,0
Chad,2011,0
Chad,2012,0
Chad,2013,0
Chad,2014,0
Chad,2015,0
Chad,2016,0
Chad,2017,0
East Asia & Pacific (IDA & IBRD countries),1960,0
East Asia & Pacific (IDA & IBRD countries),1961,0
East Asia & Pacific (IDA & IBRD countries),1962,0
East Asia & Pacific (IDA & IBRD countries),1963,0
East Asia & Pacific (IDA & IBRD countries),1964,0
East Asia & Pacific (IDA & IBRD countries),1965,0
East Asia & Pacific (IDA & IBRD countries),1966,0
East Asia & Pacific (IDA & IBRD countries),1967,0
East Asia & Pacific (IDA & IBRD countries),1968,0
East Asia & Pacific (IDA & IBRD countries),1969,0
East Asia & Pacific (IDA & IBRD countries),1970,0
East Asia & Pacific (IDA & IBRD countries),1971,0
East Asia & Pacific (IDA & IBRD countries),1972,0
East Asia & Pacific (IDA & IBRD countries),1973,0
East Asia & Pacific (IDA & IBRD countries),1974,0
East Asia & Pacific (IDA & IBRD countries),1975,0
East Asia & Pacific (IDA & IBRD countries),1976,0
East Asia & Pacific (IDA & IBRD countries),1977,0
East Asia & Pacific (IDA & IBRD countries),1978,0
East Asia & Pacific (IDA & IBRD countries),1979,0
East Asia & Pacific (IDA & IBRD countries),1980,0
East Asia & Pacific (IDA & IBRD countries),1981,0
East Asia & Pacific (IDA & IBRD countries),1982,0
East Asia & Pacific (IDA & IBRD countries),1983,0
East Asia & Pacific (IDA & IBRD countries),1984,0
East Asia & Pacific (IDA & IBRD countries),1985,0
East Asia & Pacific (IDA & IBRD countries),1986,0
East Asia & Pacific (IDA & IBRD countries),1987,0
East Asia & Pacific (IDA & IBRD countries),1988,0
East Asia & Pacific (IDA & IBRD countries),1989,0
East Asia & Pacific (IDA & IBRD countries),1990,0
East Asia & Pacific (IDA & IBRD countries),1991,0
East Asia & Pacific (IDA & IBRD countries),1992,0
East Asia & Pacific (IDA & IBRD countries),1993,0
East Asia & Pacific (IDA & IBRD countries),1994,0
East Asia & Pacific (IDA & IBRD countries),1995,0
East Asia & Pacific (IDA & IBRD countries),1996,421.01605294428
East Asia & Pacific (IDA & IBRD countries),1997,438.354713711427
East Asia & Pacific (IDA & IBRD countries),1998,369.782980679054
East Asia & Pacific (IDA & IBRD countries),1999,395.323675383361
East Asia & Pacific (IDA & IBRD countries),2000,495.797419147079
East Asia & Pacific (IDA & IBRD countries),2001,501.498329464281
East Asia & Pacific (IDA & IBRD countries),2002,541.32937306008
East Asia & Pacific (IDA & IBRD countries),2003,615.571965051989
East Asia & Pacific (IDA & IBRD countries),2004,709.212329860158
East Asia & Pacific (IDA & IBRD countries),2005,786.276767536559
East Asia & Pacific (IDA & IBRD countries),2006,921.288047407743
East Asia & Pacific (IDA & IBRD countries),2007,984.018725395753
East Asia & Pacific (IDA & IBRD countries),2008,1188.23604788156
East Asia & Pacific (IDA & IBRD countries),2009,700.287474326336
East Asia & Pacific (IDA & IBRD countries),2010,914.3873730849
East Asia & Pacific (IDA & IBRD countries),2011,915.54071071436
East Asia & Pacific (IDA & IBRD countries),2012,1051.46431450971
East Asia & Pacific (IDA & IBRD countries),2013,998.63181333244
East Asia & Pacific (IDA & IBRD countries),2014,1125.25410849572
East Asia & Pacific (IDA & IBRD countries),2015,1173.06990736149
East Asia & Pacific (IDA & IBRD countries),2016,0
East Asia & Pacific (IDA & IBRD countries),2017,0
Europe & Central Asia (IDA & IBRD countries),1960,0
Europe & Central Asia (IDA & IBRD countries),1961,0
Europe & Central Asia (IDA & IBRD countries),1962,0
Europe & Central Asia (IDA & IBRD countries),1963,0
Europe & Central Asia (IDA & IBRD countries),1964,0
Europe & Central Asia (IDA & IBRD countries),1965,0
Europe & Central Asia (IDA & IBRD countries),1966,0
Europe & Central Asia (IDA & IBRD countries),1967,0
Europe & Central Asia (IDA & IBRD countries),1968,0
Europe & Central Asia (IDA & IBRD countries),1969,0
Europe & Central Asia (IDA & IBRD countries),1970,0
Europe & Central Asia (IDA & IBRD countries),1971,0
Europe & Central Asia (IDA & IBRD countries),1972,0
Europe & Central Asia (IDA & IBRD countries),1973,0
Europe & Central Asia (IDA & IBRD countries),1974,0
Europe & Central Asia (IDA & IBRD countries),1975,0
Europe & Central Asia (IDA & IBRD countries),1976,0
Europe & Central Asia (IDA & IBRD countries),1977,0
Europe & Central Asia (IDA & IBRD countries),1978,0
Europe & Central Asia (IDA & IBRD countries),1979,0
Europe & Central Asia (IDA & IBRD countries),1980,0
Europe & Central Asia (IDA & IBRD countries),1981,0
Europe & Central Asia (IDA & IBRD countries),1982,0
Europe & Central Asia (IDA & IBRD countries),1983,0
Europe & Central Asia (IDA & IBRD countries),1984,0
Europe & Central Asia (IDA & IBRD countries),1985,0
Europe & Central Asia (IDA & IBRD countries),1986,0
Europe & Central Asia (IDA & IBRD countries),1987,0
Europe & Central Asia (IDA & IBRD countries),1988,0
Europe & Central Asia (IDA & IBRD countries),1989,0
Europe & Central Asia (IDA & IBRD countries),1990,0
Europe & Central Asia (IDA & IBRD countries),1991,0
Europe & Central Asia (IDA & IBRD countries),1992,0
Europe & Central Asia (IDA & IBRD countries),1993,0
Europe & Central Asia (IDA & IBRD countries),1994,0
Europe & Central Asia (IDA & IBRD countries),1995,0
Europe & Central Asia (IDA & IBRD countries),1996,0
Europe & Central Asia (IDA & IBRD countries),1997,0
Europe & Central Asia (IDA & IBRD countries),1998,0
Europe & Central Asia (IDA & IBRD countries),1999,0
Europe & Central Asia (IDA & IBRD countries),2000,2065.96251474606
Europe & Central Asia (IDA & IBRD countries),2001,2056.44181539957
Europe & Central Asia (IDA & IBRD countries),2002,2025.92720575272
Europe & Central Asia (IDA & IBRD countries),2003,1995.00375394801
Europe & Central Asia (IDA & IBRD countries),2004,1977.48455931415
Europe & Central Asia (IDA & IBRD countries),2005,1959.33377913277
Europe & Central Asia (IDA & IBRD countries),2006,1882.37369892444
Europe & Central Asia (IDA & IBRD countries),2007,1842.44973966455
Europe & Central Asia (IDA & IBRD countries),2008,1809.55846009219
Europe & Central Asia (IDA & IBRD countries),2009,1795.63805196755
Europe & Central Asia (IDA & IBRD countries),2010,1810.98480013629
Europe & Central Asia (IDA & IBRD countries),2011,1819.71912160982
Europe & Central Asia (IDA & IBRD countries),2012,1830.96565234257
Europe & Central Asia (IDA & IBRD countries),2013,1834.49091388136
Europe & Central Asia (IDA & IBRD countries),2014,1899.62919410219
Europe & Central Asia (IDA & IBRD countries),2015,2118.99340951506
Europe & Central Asia (IDA & IBRD countries),2016,0
Europe & Central Asia (IDA & IBRD countries),2017,0
Togo,1960,0
Togo,1961,0
Togo,1962,0
Togo,1963,0
Togo,1964,0
Togo,1965,0
Togo,1966,0
Togo,1967,0
Togo,1968,0
Togo,1969,0
Togo,1970,0
Togo,1971,0
Togo,1972,0
Togo,1973,0
Togo,1974,0
Togo,1975,0
Togo,1976,0
Togo,1977,0
Togo,1978,0
Togo,1979,0
Togo,1980,0
Togo,1981,0
Togo,1982,0
Togo,1983,0
Togo,1984,0
Togo,1985,0
Togo,1986,0
Togo,1987,0
Togo,1988,0
Togo,1989,0
Togo,1990,0
Togo,1991,0
Togo,1992,0
Togo,1993,0
Togo,1994,0
Togo,1995,0
Togo,1996,0
Togo,1997,0
Togo,1998,0
Togo,1999,0
Togo,2000,0
Togo,2001,0
Togo,2002,0
Togo,2003,26.87742
Togo,2004,25.23693
Togo,2005,33.34398
Togo,2006,23.72572
Togo,2007,36.66975
Togo,2008,0
Togo,2009,0
Togo,2010,34.47115
Togo,2011,34.61222
Togo,2012,35.93464
Togo,2013,0
Togo,2014,38.17059
Togo,2015,0
Togo,2016,0
Togo,2017,0
Thailand,1960,0
Thailand,1961,0
Thailand,1962,0
Thailand,1963,0
Thailand,1964,0
Thailand,1965,0
Thailand,1966,0
Thailand,1967,0
Thailand,1968,0
Thailand,1969,0
Thailand,1970,0
Thailand,1971,0
Thailand,1972,0
Thailand,1973,0
Thailand,1974,0
Thailand,1975,0
Thailand,1976,0
Thailand,1977,0
Thailand,1978,0
Thailand,1979,0
Thailand,1980,0
Thailand,1981,0
Thailand,1982,0
Thailand,1983,0
Thailand,1984,0
Thailand,1985,0
Thailand,1986,0
Thailand,1987,0
Thailand,1988,0
Thailand,1989,0
Thailand,1990,0
Thailand,1991,0
Thailand,1992,0
Thailand,1993,0
Thailand,1994,0
Thailand,1995,0
Thailand,1996,100.83676
Thailand,1997,72.82194
Thailand,1998,0
Thailand,1999,168.10287
Thailand,2000,0
Thailand,2001,279.2707
Thailand,2002,0
Thailand,2003,279.46263
Thailand,2004,0
Thailand,2005,311.33864
Thailand,2006,0
Thailand,2007,322.3941
Thailand,2008,0
Thailand,2009,330.58747
Thailand,2010,0
Thailand,2011,543.47373
Thailand,2012,0
Thailand,2013,799.01948
Thailand,2014,973.99847
Thailand,2015,874.28723
Thailand,2016,0
Thailand,2017,0
Tajikistan,1960,0
Tajikistan,1961,0
Tajikistan,1962,0
Tajikistan,1963,0
Tajikistan,1964,0
Tajikistan,1965,0
Tajikistan,1966,0
Tajikistan,1967,0
Tajikistan,1968,0
Tajikistan,1969,0
Tajikistan,1970,0
Tajikistan,1971,0
Tajikistan,1972,0
Tajikistan,1973,0
Tajikistan,1974,0
Tajikistan,1975,0
Tajikistan,1976,0
Tajikistan,1977,0
Tajikistan,1978,0
Tajikistan,1979,0
Tajikistan,1980,0
Tajikistan,1981,0
Tajikistan,1982,0
Tajikistan,1983,0
Tajikistan,1984,0
Tajikistan,1985,0
Tajikistan,1986,0
Tajikistan,1987,0
Tajikistan,1988,0
Tajikistan,1989,0
Tajikistan,1990,0
Tajikistan,1991,0
Tajikistan,1992,0
Tajikistan,1993,0
Tajikistan,1994,0
Tajikistan,1995,0
Tajikistan,1996,0
Tajikistan,1997,0
Tajikistan,1998,0
Tajikistan,1999,0
Tajikistan,2000,0
Tajikistan,2001,0
Tajikistan,2002,0
Tajikistan,2003,0
Tajikistan,2004,0
Tajikistan,2005,0
Tajikistan,2006,0
Tajikistan,2007,0
Tajikistan,2008,0
Tajikistan,2009,0
Tajikistan,2010,0
Tajikistan,2011,0
Tajikistan,2012,0
Tajikistan,2013,0
Tajikistan,2014,0
Tajikistan,2015,0
Tajikistan,2016,0
Tajikistan,2017,0
Turkmenistan,1960,0
Turkmenistan,1961,0
Turkmenistan,1962,0
Turkmenistan,1963,0
Turkmenistan,1964,0
Turkmenistan,1965,0
Turkmenistan,1966,0
Turkmenistan,1967,0
Turkmenistan,1968,0
Turkmenistan,1969,0
Turkmenistan,1970,0
Turkmenistan,1971,0
Turkmenistan,1972,0
Turkmenistan,1973,0
Turkmenistan,1974,0
Turkmenistan,1975,0
Turkmenistan,1976,0
Turkmenistan,1977,0
Turkmenistan,1978,0
Turkmenistan,1979,0
Turkmenistan,1980,0
Turkmenistan,1981,0
Turkmenistan,1982,0
Turkmenistan,1983,0
Turkmenistan,1984,0
Turkmenistan,1985,0
Turkmenistan,1986,0
Turkmenistan,1987,0
Turkmenistan,1988,0
Turkmenistan,1989,0
Turkmenistan,1990,0
Turkmenistan,1991,0
Turkmenistan,1992,0
Turkmenistan,1993,0
Turkmenistan,1994,0
Turkmenistan,1995,0
Turkmenistan,1996,0
Turkmenistan,1997,0
Turkmenistan,1998,0
Turkmenistan,1999,0
Turkmenistan,2000,0
Turkmenistan,2001,0
Turkmenistan,2002,0
Turkmenistan,2003,0
Turkmenistan,2004,0
Turkmenistan,2005,0
Turkmenistan,2006,0
Turkmenistan,2007,0
Turkmenistan,2008,0
Turkmenistan,2009,0
Turkmenistan,2010,0
Turkmenistan,2011,0
Turkmenistan,2012,0
Turkmenistan,2013,0
Turkmenistan,2014,0
Turkmenistan,2015,0
Turkmenistan,2016,0
Turkmenistan,2017,0
Latin America & the Caribbean (IDA & IBRD countries),1960,0
Latin America & the Caribbean (IDA & IBRD countries),1961,0
Latin America & the Caribbean (IDA & IBRD countries),1962,0
Latin America & the Caribbean (IDA & IBRD countries),1963,0
Latin America & the Caribbean (IDA & IBRD countries),1964,0
Latin America & the Caribbean (IDA & IBRD countries),1965,0
Latin America & the Caribbean (IDA & IBRD countries),1966,0
Latin America & the Caribbean (IDA & IBRD countries),1967,0
Latin America & the Caribbean (IDA & IBRD countries),1968,0
Latin America & the Caribbean (IDA & IBRD countries),1969,0
Latin America & the Caribbean (IDA & IBRD countries),1970,0
Latin America & the Caribbean (IDA & IBRD countries),1971,0
Latin America & the Caribbean (IDA & IBRD countries),1972,0
Latin America & the Caribbean (IDA & IBRD countries),1973,0
Latin America & the Caribbean (IDA & IBRD countries),1974,0
Latin America & the Caribbean (IDA & IBRD countries),1975,0
Latin America & the Caribbean (IDA & IBRD countries),1976,0
Latin America & the Caribbean (IDA & IBRD countries),1977,0
Latin America & the Caribbean (IDA & IBRD countries),1978,0
Latin America & the Caribbean (IDA & IBRD countries),1979,0
Latin America & the Caribbean (IDA & IBRD countries),1980,0
Latin America & the Caribbean (IDA & IBRD countries),1981,0
Latin America & the Caribbean (IDA & IBRD countries),1982,0
Latin America & the Caribbean (IDA & IBRD countries),1983,0
Latin America & the Caribbean (IDA & IBRD countries),1984,0
Latin America & the Caribbean (IDA & IBRD countries),1985,0
Latin America & the Caribbean (IDA & IBRD countries),1986,0
Latin America & the Caribbean (IDA & IBRD countries),1987,0
Latin America & the Caribbean (IDA & IBRD countries),1988,0
Latin America & the Caribbean (IDA & IBRD countries),1989,0
Latin America & the Caribbean (IDA & IBRD countries),1990,0
Latin America & the Caribbean (IDA & IBRD countries),1991,0
Latin America & the Caribbean (IDA & IBRD countries),1992,0
Latin America & the Caribbean (IDA & IBRD countries),1993,0
Latin America & the Caribbean (IDA & IBRD countries),1994,0
Latin America & the Caribbean (IDA & IBRD countries),1995,0
Latin America & the Caribbean (IDA & IBRD countries),1996,0
Latin America & the Caribbean (IDA & IBRD countries),1997,0
Latin America & the Caribbean (IDA & IBRD countries),1998,0
Latin America & the Caribbean (IDA & IBRD countries),1999,0
Latin America & the Caribbean (IDA & IBRD countries),2000,328.700085856972
Latin America & the Caribbean (IDA & IBRD countries),2001,326.167356747726
Latin America & the Caribbean (IDA & IBRD countries),2002,352.881396351821
Latin America & the Caribbean (IDA & IBRD countries),2003,380.874748113828
Latin America & the Caribbean (IDA & IBRD countries),2004,428.728302341466
Latin America & the Caribbean (IDA & IBRD countries),2005,449.975224317868
Latin America & the Caribbean (IDA & IBRD countries),2006,440.125980300692
Latin America & the Caribbean (IDA & IBRD countries),2007,454.314096329509
Latin America & the Caribbean (IDA & IBRD countries),2008,459.904378178572
Latin America & the Caribbean (IDA & IBRD countries),2009,482.882060918718
Latin America & the Caribbean (IDA & IBRD countries),2010,503.331298164884
Latin America & the Caribbean (IDA & IBRD countries),2011,0
Latin America & the Caribbean (IDA & IBRD countries),2012,0
Latin America & the Caribbean (IDA & IBRD countries),2013,0
Latin America & the Caribbean (IDA & IBRD countries),2014,0
Latin America & the Caribbean (IDA & IBRD countries),2015,0
Latin America & the Caribbean (IDA & IBRD countries),2016,0
Latin America & the Caribbean (IDA & IBRD countries),2017,0
Timor-Leste,1960,0
Timor-Leste,1961,0
Timor-Leste,1962,0
Timor-Leste,1963,0
Timor-Leste,1964,0
Timor-Leste,1965,0
Timor-Leste,1966,0
Timor-Leste,1967,0
Timor-Leste,1968,0
Timor-Leste,1969,0
Timor-Leste,1970,0
Timor-Leste,1971,0
Timor-Leste,1972,0
Timor-Leste,1973,0
Timor-Leste,1974,0
Timor-Leste,1975,0
Timor-Leste,1976,0
Timor-Leste,1977,0
Timor-Leste,1978,0
Timor-Leste,1979,0
Timor-Leste,1980,0
Timor-Leste,1981,0
Timor-Leste,1982,0
Timor-Leste,1983,0
Timor-Leste,1984,0
Timor-Leste,1985,0
Timor-Leste,1986,0
Timor-Leste,1987,0
Timor-Leste,1988,0
Timor-Leste,1989,0
Timor-Leste,1990,0
Timor-Leste,1991,0
Timor-Leste,1992,0
Timor-Leste,1993,0
Timor-Leste,1994,0
Timor-Leste,1995,0
Timor-Leste,1996,0
Timor-Leste,1997,0
Timor-Leste,1998,0
Timor-Leste,1999,0
Timor-Leste,2000,0
Timor-Leste,2001,0
Timor-Leste,2002,0
Timor-Leste,2003,0
Timor-Leste,2004,0
Timor-Leste,2005,0
Timor-Leste,2006,0
Timor-Leste,2007,0
Timor-Leste,2008,0
Timor-Leste,2009,0
Timor-Leste,2010,0
Timor-Leste,2011,0
Timor-Leste,2012,0
Timor-Leste,2013,0
Timor-Leste,2014,0
Timor-Leste,2015,0
Timor-Leste,2016,0
Timor-Leste,2017,0
Middle East & North Africa (IDA & IBRD countries),1960,0
Middle East & North Africa (IDA & IBRD countries),1961,0
Middle East & North Africa (IDA & IBRD countries),1962,0
Middle East & North Africa (IDA & IBRD countries),1963,0
Middle East & North Africa (IDA & IBRD countries),1964,0
Middle East & North Africa (IDA & IBRD countries),1965,0
Middle East & North Africa (IDA & IBRD countries),1966,0
Middle East & North Africa (IDA & IBRD countries),1967,0
Middle East & North Africa (IDA & IBRD countries),1968,0
Middle East & North Africa (IDA & IBRD countries),1969,0
Middle East & North Africa (IDA & IBRD countries),1970,0
Middle East & North Africa (IDA & IBRD countries),1971,0
Middle East & North Africa (IDA & IBRD countries),1972,0
Middle East & North Africa (IDA & IBRD countries),1973,0
Middle East & North Africa (IDA & IBRD countries),1974,0
Middle East & North Africa (IDA & IBRD countries),1975,0
Middle East & North Africa (IDA & IBRD countries),1976,0
Middle East & North Africa (IDA & IBRD countries),1977,0
Middle East & North Africa (IDA & IBRD countries),1978,0
Middle East & North Africa (IDA & IBRD countries),1979,0
Middle East & North Africa (IDA & IBRD countries),1980,0
Middle East & North Africa (IDA & IBRD countries),1981,0
Middle East & North Africa (IDA & IBRD countries),1982,0
Middle East & North Africa (IDA & IBRD countries),1983,0
Middle East & North Africa (IDA & IBRD countries),1984,0
Middle East & North Africa (IDA & IBRD countries),1985,0
Middle East & North Africa (IDA & IBRD countries),1986,0
Middle East & North Africa (IDA & IBRD countries),1987,0
Middle East & North Africa (IDA & IBRD countries),1988,0
Middle East & North Africa (IDA & IBRD countries),1989,0
Middle East & North Africa (IDA & IBRD countries),1990,0
Middle East & North Africa (IDA & IBRD countries),1991,0
Middle East & North Africa (IDA & IBRD countries),1992,0
Middle East & North Africa (IDA & IBRD countries),1993,0
Middle East & North Africa (IDA & IBRD countries),1994,0
Middle East & North Africa (IDA & IBRD countries),1995,0
Middle East & North Africa (IDA & IBRD countries),1996,0
Middle East & North Africa (IDA & IBRD countries),1997,0
Middle East & North Africa (IDA & IBRD countries),1998,0
Middle East & North Africa (IDA & IBRD countries),1999,0
Middle East & North Africa (IDA & IBRD countries),2000,0
Middle East & North Africa (IDA & IBRD countries),2001,0
Middle East & North Africa (IDA & IBRD countries),2002,0
Middle East & North Africa (IDA & IBRD countries),2003,0
Middle East & North Africa (IDA & IBRD countries),2004,0
Middle East & North Africa (IDA & IBRD countries),2005,0
Middle East & North Africa (IDA & IBRD countries),2006,0
Middle East & North Africa (IDA & IBRD countries),2007,0
Middle East & North Africa (IDA & IBRD countries),2008,599.972938191999
Middle East & North Africa (IDA & IBRD countries),2009,0
Middle East & North Africa (IDA & IBRD countries),2010,635.97238003175
Middle East & North Africa (IDA & IBRD countries),2011,0
Middle East & North Africa (IDA & IBRD countries),2012,0
Middle East & North Africa (IDA & IBRD countries),2013,0
Middle East & North Africa (IDA & IBRD countries),2014,0
Middle East & North Africa (IDA & IBRD countries),2015,0
Middle East & North Africa (IDA & IBRD countries),2016,0
Middle East & North Africa (IDA & IBRD countries),2017,0
Tonga,1960,0
Tonga,1961,0
Tonga,1962,0
Tonga,1963,0
Tonga,1964,0
Tonga,1965,0
Tonga,1966,0
Tonga,1967,0
Tonga,1968,0
Tonga,1969,0
Tonga,1970,0
Tonga,1971,0
Tonga,1972,0
Tonga,1973,0
Tonga,1974,0
Tonga,1975,0
Tonga,1976,0
Tonga,1977,0
Tonga,1978,0
Tonga,1979,0
Tonga,1980,0
Tonga,1981,0
Tonga,1982,0
Tonga,1983,0
Tonga,1984,0
Tonga,1985,0
Tonga,1986,0
Tonga,1987,0
Tonga,1988,0
Tonga,1989,0
Tonga,1990,0
Tonga,1991,0
Tonga,1992,0
Tonga,1993,0
Tonga,1994,0
Tonga,1995,0
Tonga,1996,0
Tonga,1997,0
Tonga,1998,0
Tonga,1999,0
Tonga,2000,0
Tonga,2001,0
Tonga,2002,0
Tonga,2003,0
Tonga,2004,0
Tonga,2005,0
Tonga,2006,0
Tonga,2007,0
Tonga,2008,0
Tonga,2009,0
Tonga,2010,0
Tonga,2011,0
Tonga,2012,0
Tonga,2013,0
Tonga,2014,0
Tonga,2015,0
Tonga,2016,0
Tonga,2017,0
South Asia (IDA & IBRD),1960,0
South Asia (IDA & IBRD),1961,0
South Asia (IDA & IBRD),1962,0
South Asia (IDA & IBRD),1963,0
South Asia (IDA & IBRD),1964,0
South Asia (IDA & IBRD),1965,0
South Asia (IDA & IBRD),1966,0
South Asia (IDA & IBRD),1967,0
South Asia (IDA & IBRD),1968,0
South Asia (IDA & IBRD),1969,0
South Asia (IDA & IBRD),1970,0
South Asia (IDA & IBRD),1971,0
South Asia (IDA & IBRD),1972,0
South Asia (IDA & IBRD),1973,0
South Asia (IDA & IBRD),1974,0
South Asia (IDA & IBRD),1975,0
South Asia (IDA & IBRD),1976,0
South Asia (IDA & IBRD),1977,0
South Asia (IDA & IBRD),1978,0
South Asia (IDA & IBRD),1979,0
South Asia (IDA & IBRD),1980,0
South Asia (IDA & IBRD),1981,0
South Asia (IDA & IBRD),1982,0
South Asia (IDA & IBRD),1983,0
South Asia (IDA & IBRD),1984,0
South Asia (IDA & IBRD),1985,0
South Asia (IDA & IBRD),1986,0
South Asia (IDA & IBRD),1987,0
South Asia (IDA & IBRD),1988,0
South Asia (IDA & IBRD),1989,0
South Asia (IDA & IBRD),1990,0
South Asia (IDA & IBRD),1991,0
South Asia (IDA & IBRD),1992,0
South Asia (IDA & IBRD),1993,0
South Asia (IDA & IBRD),1994,0
South Asia (IDA & IBRD),1995,0
South Asia (IDA & IBRD),1996,153.13193544361
South Asia (IDA & IBRD),1997,0
South Asia (IDA & IBRD),1998,115.63131
South Asia (IDA & IBRD),1999,0
South Asia (IDA & IBRD),2000,110.488701226962
South Asia (IDA & IBRD),2001,0
South Asia (IDA & IBRD),2002,0
South Asia (IDA & IBRD),2003,0
South Asia (IDA & IBRD),2004,0
South Asia (IDA & IBRD),2005,129.067823775384
South Asia (IDA & IBRD),2006,0
South Asia (IDA & IBRD),2007,0
South Asia (IDA & IBRD),2008,0
South Asia (IDA & IBRD),2009,0
South Asia (IDA & IBRD),2010,155.819496913877
South Asia (IDA & IBRD),2011,0
South Asia (IDA & IBRD),2012,0
South Asia (IDA & IBRD),2013,0
South Asia (IDA & IBRD),2014,0
South Asia (IDA & IBRD),2015,225.774411160428
South Asia (IDA & IBRD),2016,0
South Asia (IDA & IBRD),2017,0
Sub-Saharan Africa (IDA & IBRD countries),1960,0
Sub-Saharan Africa (IDA & IBRD countries),1961,0
Sub-Saharan Africa (IDA & IBRD countries),1962,0
Sub-Saharan Africa (IDA & IBRD countries),1963,0
Sub-Saharan Africa (IDA & IBRD countries),1964,0
Sub-Saharan Africa (IDA & IBRD countries),1965,0
Sub-Saharan Africa (IDA & IBRD countries),1966,0
Sub-Saharan Africa (IDA & IBRD countries),1967,0
Sub-Saharan Africa (IDA & IBRD countries),1968,0
Sub-Saharan Africa (IDA & IBRD countries),1969,0
Sub-Saharan Africa (IDA & IBRD countries),1970,0
Sub-Saharan Africa (IDA & IBRD countries),1971,0
Sub-Saharan Africa (IDA & IBRD countries),1972,0
Sub-Saharan Africa (IDA & IBRD countries),1973,0
Sub-Saharan Africa (IDA & IBRD countries),1974,0
Sub-Saharan Africa (IDA & IBRD countries),1975,0
Sub-Saharan Africa (IDA & IBRD countries),1976,0
