country,year,value
"Yemen, Rep.",1999,0
"Yemen, Rep.",2000,0
"Yemen, Rep.",2001,0
"Yemen, Rep.",2002,0
"Yemen, Rep.",2003,0
"Yemen, Rep.",2004,0
"Yemen, Rep.",2005,0
"Yemen, Rep.",2006,0
"Yemen, Rep.",2007,0
"Yemen, Rep.",2008,0
"Yemen, Rep.",2009,0
"Yemen, Rep.",2010,0
"Yemen, Rep.",2011,0
"Yemen, Rep.",2012,0
"Yemen, Rep.",2013,0
"Yemen, Rep.",2014,0
"Yemen, Rep.",2015,0
"Yemen, Rep.",2016,0
"Yemen, Rep.",2017,0
South Africa,1960,0
South Africa,1961,0
South Africa,1962,0
South Africa,1963,0
South Africa,1964,0
South Africa,1965,0
South Africa,1966,0
South Africa,1967,0
South Africa,1968,0
South Africa,1969,0
South Africa,1970,0
South Africa,1971,0
South Africa,1972,0
South Africa,1973,0
South Africa,1974,0
South Africa,1975,0
South Africa,1976,0
South Africa,1977,0
South Africa,1978,0
South Africa,1979,0
South Africa,1980,0
South Africa,1981,0
South Africa,1982,0
South Africa,1983,0
South Africa,1984,0
South Africa,1985,0
South Africa,1986,0
South Africa,1987,0
South Africa,1988,0
South Africa,1989,0
South Africa,1990,0
South Africa,1991,0
South Africa,1992,0
South Africa,1993,0
South Africa,1994,0
South Africa,1995,0
South Africa,1996,0
South Africa,1997,198.80477
South Africa,1998,0
South Africa,1999,0
South Africa,2000,0
South Africa,2001,311.15097
South Africa,2002,0
South Africa,2003,300.84147
South Africa,2004,375.82507
South Africa,2005,357.84827
South Africa,2006,378.82075
South Africa,2007,388.78825
South Africa,2008,385.00075
South Africa,2009,388.15992
South Africa,2010,362.63022
South Africa,2011,385.07103
South Africa,2012,404.6859
South Africa,2013,437.05526
South Africa,2014,0
South Africa,2015,0
South Africa,2016,0
South Africa,2017,0
Zambia,1960,0
Zambia,1961,0
Zambia,1962,0
Zambia,1963,0
Zambia,1964,0
Zambia,1965,0
Zambia,1966,0
Zambia,1967,0
Zambia,1968,0
Zambia,1969,0
Zambia,1970,0
Zambia,1971,0
Zambia,1972,0
Zambia,1973,0
Zambia,1974,0
Zambia,1975,0
Zambia,1976,0
Zambia,1977,0
Zambia,1978,0
Zambia,1979,0
Zambia,1980,0
Zambia,1981,0
Zambia,1982,0
Zambia,1983,0
Zambia,1984,0
Zambia,1985,0
Zambia,1986,0
Zambia,1987,0
Zambia,1988,0
Zambia,1989,0
Zambia,1990,0
Zambia,1991,0
Zambia,1992,0
Zambia,1993,0
Zambia,1994,0
Zambia,1995,0
Zambia,1996,46.83054
Zambia,1997,50.69778
Zambia,1998,52.61893
Zambia,1999,51.99184
Zambia,2000,0
Zambia,2001,0
Zambia,2002,0
Zambia,2003,0
Zambia,2004,0
Zambia,2005,0
Zambia,2006,0
Zambia,2007,0
Zambia,2008,40.87055
Zambia,2009,0
Zambia,2010,0
Zambia,2011,0
Zambia,2012,0
Zambia,2013,0
Zambia,2014,0
Zambia,2015,0
Zambia,2016,0
Zambia,2017,0
Zimbabwe,1960,0
Zimbabwe,1961,0
Zimbabwe,1962,0
Zimbabwe,1963,0
Zimbabwe,1964,0
Zimbabwe,1965,0
Zimbabwe,1966,0
Zimbabwe,1967,0
Zimbabwe,1968,0
Zimbabwe,1969,0
Zimbabwe,1970,0
Zimbabwe,1971,0
Zimbabwe,1972,0
Zimbabwe,1973,0
Zimbabwe,1974,0
Zimbabwe,1975,0
Zimbabwe,1976,0
Zimbabwe,1977,0
Zimbabwe,1978,0
Zimbabwe,1979,0
Zimbabwe,1980,0
Zimbabwe,1981,0
Zimbabwe,1982,0
Zimbabwe,1983,0
Zimbabwe,1984,0
Zimbabwe,1985,0
Zimbabwe,1986,0
Zimbabwe,1987,0
Zimbabwe,1988,0
Zimbabwe,1989,0
Zimbabwe,1990,0
Zimbabwe,1991,0
Zimbabwe,1992,0
Zimbabwe,1993,0
Zimbabwe,1994,0
Zimbabwe,1995,0
Zimbabwe,1996,0
Zimbabwe,1997,0
Zimbabwe,1998,0
Zimbabwe,1999,0
Zimbabwe,2000,0
Zimbabwe,2001,0
Zimbabwe,2002,0
Zimbabwe,2003,0
Zimbabwe,2004,0
Zimbabwe,2005,0
Zimbabwe,2006,0
Zimbabwe,2007,0
Zimbabwe,2008,0
Zimbabwe,2009,0
Zimbabwe,2010,0
Zimbabwe,2011,0
Zimbabwe,2012,89.60912
Zimbabwe,2013,0
Zimbabwe,2014,0
Zimbabwe,2015,0
Zimbabwe,2016,0
Zimbabwe,2017,0
